severity,type,image_vendor,image_type
unknown,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
medium,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
high,binary,rapidfort,nginx
critical,binary,rapidfort,nginx
high,binary,rapidfort,nginx
medium,binary,rapidfort,nginx
medium,binary,rapidfort,nginx
medium,binary,rapidfort,nginx
unknown,binary,rapidfort,nginx
unknown,binary,rapidfort,nginx
unknown,binary,rapidfort,nginx
critical,deb,rapidfort,nginx
medium,deb,rapidfort,nginx
medium,deb,rapidfort,nginx
medium,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
medium,deb,rapidfort,nginx
low,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
critical,deb,rapidfort,nginx
negligible,deb,original,memcached-official
negligible,deb,original,memcached-official
low,deb,original,memcached-official
negligible,deb,original,memcached-official
medium,deb,original,memcached-official
negligible,deb,original,memcached-official
negligible,deb,original,memcached-official
negligible,deb,original,memcached-official
negligible,deb,original,memcached-official
negligible,deb,original,memcached-official
